0,49.2279313142
1,42.8088948252
2,39.4584529449
3,7.69610972383
4,7.04115170811
5,42.762984093
6,42.7469689873
7,39.8829010303
8,51.5235723436
9,48.2859663148
10,42.7788920753
11,48.4955827281
12,42.7919367414
13,46.7057928102
14,10.0886803119
15,41.054015231
16,46.0260818266
17,42.7931756944
18,47.2818721365
19,45.2710570846
20,11.9914591498
21,9.72806508956
22,42.841025835
23,48.2724548707
24,47.699107929
25,56.8162537451
26,27.6722497492
27,63.1405601336
28,5.05630955198
29,67.239085079
30,45.2699024381
31,47.3390151178
32,45.1670684108
33,22.6165641757
34,42.7685814779
35,50.1732615973
36,42.3848661602
37,27.7327573371
38,42.8108449194
39,65.7298088424
40,43.3225643657
41,73.5990170908
42,47.9109242004
43,41.0518301567
44,46.7212106734
45,48.0048751424
46,17.819711846
47,22.8334769701
48,42.8334361853
49,5.94316374176
50,65.409001442
51,41.8871412614
52,60.1380327827
53,13.6109060385
54,46.0798444938
55,41.8878483319
56,60.1660608825
57,42.7463423332
58,42.8269204157
59,50.9042864547
60,44.4579706496
61,50.696234235
62,38.6194936497
63,49.4808972601
64,74.3340437834
65,46.0302493458
66,48.6288169924
67,51.2102618988
68,38.5857521212
69,42.7683284599
70,43.6105570071
71,14.9793466258
72,40.5568262373
73,44.4583946848
74,63.0528378356
75,49.2143391165
76,43.6100254402
77,53.1226498029
78,70.0095203706
79,42.7572525247
80,72.1461716261
81,33.0485146666
82,47.8377278013
83,43.3211210407
84,7.88153818957
85,33.0248136698
86,53.1415339161
87,42.7783932689
88,66.2761908312
89,42.7614791382
90,39.2804947032
91,51.0375717111
92,56.7925198177
93,50.2785198223
94,18.621777228
95,44.2484016473
96,45.1590863396
97,51.3225681325
98,43.3135563017
99,48.4553612425
