0,8.04600199983
1,5.41613468792
2,0.787875844491
3,3.59014469489
4,9.17210306701
5,5.52977553408
6,5.52041287079
7,14.7541662176
8,15.4395639298
9,26.4730427375
10,1.82928499606
11,8.90760620886
12,3.84083253987
13,12.2702105974
14,15.4130326535
15,6.06174997725
16,13.5103168694
17,3.19553691528
18,3.56090032858
19,9.21269834759
20,7.44127040778
21,11.392483336
22,29.3482009446
23,10.3753493563
24,5.64169224846
25,9.88592110612
26,7.231035512
27,0.303232651882
28,6.3978753779
29,4.43564970524
30,2.1394563453
31,7.48594343624
32,1.5237901344
33,5.17073396885
34,1.98536367448
35,9.07093213316
36,5.96779985223
37,11.4467893703
38,5.47792735299
39,3.19192907217
40,14.4118252699
41,5.84107289433
42,0.130062212481
43,3.59470305626
44,7.55163954262
45,13.4950084911
46,8.71161375812
47,13.8913626896
48,12.8287615618
49,3.22582879586
50,5.35472678052
51,6.2728124049
52,0.110537134546
53,21.1696351002
54,14.062423189
55,11.6520564179
56,4.82971087458
57,3.07317940228
58,27.4986465543
59,0.688028598945
60,15.7054122772
61,7.09987766656
62,20.5979674714
63,6.718683183
64,8.22692846646
65,0.918848278413
66,17.2407597093
67,5.34537825004
68,4.84931670991
69,2.54841305103
70,10.1441082274
71,14.6228214117
72,4.36594584103
73,21.137029469
74,3.0537057987
75,3.23694127824
76,8.41196953756
77,2.97203443137
78,1.88403951337
79,10.5837149353
80,1.99085242472
81,11.7887748256
82,15.0831111368
83,8.30402626364
84,1.01498204438
85,7.05953856387
86,11.2287837278
87,2.69037620532
88,5.50373537835
89,7.08369016547
90,26.1654585728
91,0.368179119535
92,1.64990773491
93,5.24113071848
94,18.5117989998
95,13.7188148585
96,1.30944847414
97,8.53483313316
98,15.5623604384
99,16.8766343504
