0,52.8495288305
1,50.9650463663
2,42.1562974295
3,3.91957459075
4,3.11769951037
5,59.4419302351
6,47.7790585473
7,42.5370100096
8,7.70169085858
9,57.2546262929
10,56.4634252315
11,57.5824129775
12,54.0393185213
13,54.7161669431
14,6.87518636456
15,44.408283734
16,53.5902938114
17,53.8305873512
18,55.6545326039
19,52.3126255332
20,9.23399361944
21,6.43772031469
22,45.3211986846
23,57.2321289267
24,56.3262628832
25,60.5339543367
26,28.3447845997
27,66.8477798574
28,0.643430406381
29,70.8885986814
30,52.3108390067
31,55.7442561584
32,48.6802449324
33,22.220487678
34,58.3836049413
35,13.6473181225
36,44.1904250749
37,28.4190172553
38,50.634535825
39,69.4117522032
40,43.9761961398
41,77.0894367356
42,56.6597237977
43,44.4061160743
44,54.7403110357
45,56.8113967274
46,16.3676055951
47,22.4903770872
48,46.6618671679
49,1.74502869024
50,69.0897118468
51,46.1116091467
52,63.8597276695
53,11.2078591596
54,31.2103149738
55,46.1123290455
56,63.8877869754
57,47.7783613149
58,47.7629202006
59,10.4394081964
60,50.9010743485
61,11.3614204963
62,41.4262032233
63,16.6440322806
64,77.8030986571
65,53.5967998283
66,57.7900497548
67,9.09190827621
68,41.4013513771
69,58.4369042423
70,49.3833274384
71,12.9085245626
72,42.9906483057
73,50.9016886646
74,66.7597930051
75,52.836051632
76,49.3826660062
77,56.8098431137
78,73.59557896
79,60.540091117
80,75.6770653807
81,34.8024865967
82,23.7251580915
83,41.5947449424
84,4.15491102637
85,34.7774686554
86,56.8286092688
87,56.5426280664
88,69.9610831326
89,59.7324264237
90,42.0340983539
91,9.85623459151
92,60.5102931993
93,13.1791130048
94,17.3658797278
95,38.8727342716
96,48.6723395711
97,8.59474425921
98,43.7598011533
99,57.5204036421
