0,46.5970699424
1,55.8599519232
2,37.4272317196
3,5.12370146241
4,4.0407846281
5,55.0629440505
6,51.2645237132
7,39.1438342123
8,7.54405671577
9,67.4079611618
10,55.9884982991
11,66.1598917176
12,56.4583725558
13,70.2965401879
14,3.48347266532
15,38.6995493718
16,69.1575751676
17,56.1543129571
18,70.2995031133
19,66.5959170495
20,0.953256571518
21,2.53831224198
22,52.6370502875
23,67.3369448577
24,69.7324158033
25,55.0624232074
26,14.4170265092
27,61.1906340376
28,9.36373185146
29,62.2145168128
30,66.6031142857
31,70.0055843688
32,42.3935203427
33,8.06158082396
34,55.5797300577
35,17.3486728995
36,49.6229202768
37,14.278030644
38,55.5102539024
39,62.9799625326
40,54.3665536233
41,57.2090883968
42,68.7315940973
43,38.6809647533
44,70.21049002
45,68.6633886876
46,4.69835268657
47,7.5466412355
48,53.3362963293
49,7.78892150084
50,62.1004090456
51,44.8481700213
52,58.4457983509
53,3.39633923681
54,39.7822697458
55,44.8539804862
56,58.5422397616
57,51.2608464279
58,54.4171216598
59,12.2469295239
60,62.601706434
61,13.871551829
62,34.2255426755
63,21.4634728732
64,56.2783230048
65,69.1324785944
66,65.2758779929
67,10.0275145483
68,34.0903409587
69,55.4462934109
70,57.3559173965
71,0.858350908975
72,42.0692292808
73,62.6000259973
74,60.9371954328
75,46.4962265501
76,57.3549154856
77,50.834587322
78,60.6792221876
79,54.2232542708
80,58.8244634655
81,23.3013448752
82,30.8477709361
83,49.339739845
84,3.88287254598
85,23.303593586
86,50.9537358499
87,56.2227897058
88,64.3562719131
89,54.7962532381
90,36.6328957797
91,11.3549244894
92,54.9450145391
93,16.4898373721
94,2.92006906148
95,47.6591439001
96,42.3281911403
97,9.16103631428
98,52.407631067
99,66.5076181819
