0,42.9377899548
1,42.9377899548
2,42.9377899548
3,42.9377899548
4,42.9377899548
5,42.9377899548
6,42.9377899548
7,42.9377899548
8,42.9377899548
9,42.9377899548
10,42.9377899548
11,42.9377899548
12,42.9377899548
13,42.9377899548
14,42.9377899548
15,42.9377899548
16,42.9377899548
17,42.9377899548
18,42.9377899548
19,42.9377899548
20,42.9377899548
21,42.9377899548
22,42.9377899548
23,42.9377899548
24,42.9377899548
25,42.9377899548
26,42.9377899548
27,42.9377899548
28,42.9377899548
29,42.9377899548
30,42.9377899548
31,42.9377899548
32,42.9377899548
33,42.9377899548
34,42.9377899548
35,42.9377899548
36,42.9377899548
37,42.9377899548
38,42.9377899548
39,42.9377899548
40,42.9377899548
41,42.9377899548
42,42.9377899548
43,42.9377899548
44,42.9377899548
45,42.9377899548
46,42.9377899548
47,42.9377899548
48,42.9377899548
49,42.9377899548
50,42.9377899548
51,42.9377899548
52,42.9377899548
53,42.9377899548
54,42.9377899548
55,42.9377899548
56,42.9377899548
57,42.9377899548
58,42.9377899548
59,42.9377899548
60,42.9377899548
61,42.9377899548
62,42.9377899548
63,42.9377899548
64,42.9377899548
65,42.9377899548
66,42.9377899548
67,42.9377899548
68,42.9377899548
69,42.9377899548
70,42.9377899548
71,42.9377899548
72,42.9377899548
73,42.9377899548
74,42.9377899548
75,42.9377899548
76,42.9377899548
77,42.9377899548
78,42.9377899548
79,42.9377899548
80,42.9377899548
81,42.9377899548
82,42.9377899548
83,42.9377899548
84,42.9377899548
85,42.9377899548
86,42.9377899548
87,42.9377899548
88,42.9377899548
89,42.9377899548
90,42.9377899548
91,42.9377899548
92,42.9377899548
93,42.9377899548
94,42.9377899548
95,42.9377899548
96,42.9377899548
97,42.9377899548
98,42.9377899548
99,42.9377899548
