0,49.3091912326
1,59.7767667334
2,42.621626988
3,0.865173604913
4,0.0350650812592
5,69.5639358392
6,43.1940311268
7,44.053679234
8,24.1003321681
9,47.0325412659
10,66.1371675182
11,47.1710929007
12,63.3429420404
13,45.9726365772
14,3.92018958846
15,41.9271473755
16,45.5091658202
17,63.0960650915
18,46.3619585033
19,44.9885140255
20,6.35715311128
21,3.46665258268
22,53.1749051504
23,47.0232928974
24,46.6421690605
25,56.0949728749
26,26.1588380173
27,61.7083375523
28,2.51841262996
29,65.3212735412
30,44.9877479892
31,46.3998149462
32,45.6522939989
33,19.8063642838
34,68.3492969592
35,28.7747586018
36,50.9301741832
37,26.2400882259
38,59.3864002045
39,63.9964421458
40,52.525997426
41,70.8928057554
42,46.7826956455
43,41.9252190726
44,45.982836284
45,46.8458916768
46,13.7426594364
47,20.086348315
48,54.740753187
49,1.38086407732
50,63.7106893545
51,42.5584841339
52,59.0478352529
53,8.40193596856
54,42.3168724401
55,42.5590993318
56,59.0727659268
57,43.1935121509
58,56.0424038265
59,26.2588586359
60,44.4203046026
61,26.9870728153
62,39.8008072195
63,31.1012613791
64,71.5352014608
65,45.5119199533
66,47.2589911639
67,25.1992983824
68,39.7115932036
69,68.4089202783
70,43.8186342374
71,10.1586210581
72,45.9089580315
73,44.4206004445
74,61.6302328394
75,49.2971650222
76,43.8182225906
77,52.7994080906
78,67.7512367759
79,70.8202080387
80,69.6221565331
81,32.8804493641
82,36.580132132
83,49.6262079755
84,1.10732626134
85,32.8375356232
86,52.8161387722
87,66.2323722042
88,64.4834926751
89,69.8956580471
90,42.1318824933
91,25.8024345226
92,56.0739085531
93,28.4040065669
94,14.7741797284
95,48.1045932068
96,45.6452386422
97,24.8069324286
98,52.212390892
99,47.1447151148
